hhid,head_siblings,debt_ratio_winsorized,log_debt_ratio_winsorized,total_debt,total_assets,head_age,head_is_male,head_educ,head_is_married,head_health,has_business,num_houses,log_total_assets
2017019291,,0.021812413246083656,-3.7804504505580594,22000.0,1008600.0,42.0,0.0,3.0,1.0,3.0,0.0,1.0,13.8240747800976
2013014499,,0.0,-6.907755278982137,0.0,20000.0,64.0,1.0,3.0,1.0,3.0,0.0,1.0,9.90353755128617
2013013767,,0.0,-6.907755278982137,0.0,393000.0,49.0,0.0,1.0,1.0,2.0,0.0,1.0,12.881567435377423
2015030894,,0.0,-6.907755278982137,0.0,11100.0,52.0,0.0,3.0,1.0,4.0,0.0,1.0,9.314790473332646
2015029227,,0.0,-6.907755278982137,0.0,748120.0,47.0,1.0,4.0,1.0,2.0,0.0,2.0,13.525320008579998
2017019296,,0.0,-6.907755278982137,0.0,60000.0,41.0,0.0,3.0,1.0,1.0,0.0,1.0,11.002116507732017
201108069,,0.0,-6.907755278982137,0.0,590000.0,52.0,1.0,3.0,1.0,3.0,0.0,1.0,13.28787951079572
2017019298,,0.0,-6.907755278982137,0.0,1062000.0,42.0,1.0,6.0,1.0,3.0,0.0,1.0,13.875665422403163
2017019299,0.0,0.0,-6.907755278982137,0.0,3936000.0,39.0,1.0,7.0,1.0,2.0,1.0,1.0,15.185675791219289
2013020026,,11.15241635687525,2.4117458506950733,300000.0,25000.0,71.0,1.0,3.0,1.0,3.0,0.0,1.0,10.12667110305036
2017019301,,0.0,-6.907755278982137,0.0,1430500.0,66.0,0.0,4.0,1.0,1.0,0.0,1.0,14.173535290528331
2017019302,,0.0,-6.907755278982137,0.0,1000050.0,71.0,0.0,3.0,1.0,3.0,0.0,1.0,13.815561556663818
2013007750,,0.2870813397129173,-1.2445124091631703,60000.0,209000.0,41.0,0.0,3.0,1.0,3.0,0.0,1.0,12.250094315624496
2013022534,0.0,0.0,-6.907755278982137,0.0,160700.0,40.0,1.0,2.0,1.0,2.0,0.0,1.0,11.9873007744816
2017019305,,0.0,-6.907755278982137,0.0,2533450.0,73.0,1.0,2.0,1.0,2.0,0.0,1.0,14.745092962878225
2015003390,,0.0,-6.907755278982137,0.0,114600.0,64.0,1.0,1.0,1.0,4.0,1.0,1.0,11.649211809228195
2013002607,,0.24679170779861592,-1.3951667736294247,30000.0,121560.0,54.0,0.0,4.0,1.0,3.0,0.0,1.0,11.708171473387154
2017019308,1.0,0.0,-6.907755278982137,0.0,820000.0,28.0,0.0,6.0,1.0,2.0,1.0,1.0,13.617060838751888
2013025588,,0.0,-6.907755278982137,0.0,1175800.0,42.0,0.0,7.0,1.0,2.0,0.0,1.0,13.977460175434706
2015025450,,0.030634573304157545,-3.4535046645678995,280000.0,9140000.0,48.0,0.0,6.0,1.0,1.0,0.0,2.0,16.028171052839518
201106998,,0.0,-6.907755278982137,0.0,553700.0,77.0,1.0,2.0,1.0,2.0,0.0,1.0,13.224380108841576
2015025889,,0.0,-6.907755278982137,0.0,3518000.0,57.0,1.0,2.0,1.0,3.0,0.0,4.0,15.073403488532016
2017019313,,0.042949176807444506,-3.1247213852324043,90000.0,2095500.0,46.0,1.0,2.0,1.0,3.0,1.0,2.0,14.555303223560225
2013022781,,0.0,-6.907755278982137,0.0,2770000.0,58.0,0.0,4.0,1.0,3.0,0.0,2.0,14.834358239174286
2013019878,,0.0,-6.907755278982137,0.0,772500.0,60.0,1.0,3.0,1.0,3.0,0.0,1.0,13.557388582251582
2017019316,,0.0,-6.907755278982137,0.0,16004.0,82.0,1.0,2.0,1.0,2.0,0.0,1.0,9.680656452403964
2017019317,,0.22127659574467992,-1.5038327458546918,52000.0,235000.0,54.0,0.0,3.0,1.0,3.0,0.0,1.0,12.367345048436391
2013016742,,0.0,-6.907755278982137,0.0,645700.0,69.0,1.0,5.0,1.0,3.0,0.0,1.0,13.378091827320189
2017019319,,0.0,-6.907755278982137,0.0,4830000.0,65.0,0.0,3.0,1.0,2.0,0.0,1.0,15.390357232668071
201107608,,0.0,-6.907755278982137,0.0,975600.0,65.0,1.0,3.0,1.0,3.0,1.0,2.0,13.790808970333627
2015014981,,0.0,-6.907755278982137,0.0,9001.0,62.0,0.0,2.0,1.0,2.0,0.0,1.0,9.105202053852878
2015009488,,0.0,-6.907755278982137,0.0,304000.0,68.0,0.0,3.0,1.0,1.0,0.0,1.0,12.624786269856633
2013011684,,11.15241635687525,2.4117458506950733,120000.0,10500.0,46.0,0.0,2.0,0.0,5.0,0.0,1.0,9.259225769705994
2015023462,,0.0,-6.907755278982137,0.0,119170.0,73.0,1.0,2.0,0.0,3.0,0.0,1.0,11.688314715423312
2017019325,,0.0,-6.907755278982137,0.0,1022000.0,62.0,1.0,4.0,1.0,3.0,0.0,1.0,13.83727302821889
2015005471,,0.0,-6.907755278982137,0.0,426032.0,58.0,0.0,3.0,1.0,1.0,1.0,1.0,12.962272087039999
2017019327,0.0,0.05603112840466922,-2.864158047850057,72000.0,1285000.0,33.0,0.0,7.0,1.0,2.0,0.0,2.0,14.06627005452127
201108117,,0.0,-6.907755278982137,0.0,149000.0,45.0,1.0,3.0,1.0,3.0,0.0,1.0,11.91170829631447
2017019329,,0.16323865491348324,-1.806434696067031,100000.0,612600.0,58.0,1.0,4.0,1.0,1.0,0.0,1.0,13.325469105766029
2015006351,,0.0,-6.907755278982137,0.0,176000.0,43.0,0.0,2.0,1.0,1.0,0.0,1.0,12.07824495582233
2013018961,,0.0,-6.907755278982137,0.0,991500.0,63.0,1.0,4.0,1.0,2.0,0.0,1.0,13.806975235514349
201101076,,0.0,-6.907755278982137,0.0,200300.0,48.0,0.0,3.0,1.0,2.0,0.0,1.0,12.20757651415268
2015004848,,0.5423973964924871,-0.6099143731451158,30000.0,55310.0,52.0,0.0,3.0,1.0,2.0,0.0,1.0,10.9207270827385
2013021169,,0.0,-6.907755278982137,0.0,14880.0,54.0,0.0,3.0,1.0,4.0,0.0,1.0,9.60784051043005
201100722,,0.0,-6.907755278982137,0.0,48000.0,67.0,1.0,5.0,1.0,2.0,0.0,1.0,10.778977123006351
201101088,,0.0,-6.907755278982137,0.0,1240200.0,64.0,1.0,2.0,1.0,3.0,1.0,2.0,14.030784021219151
2015019422,,0.0,-6.907755278982137,0.0,362800.0,51.0,1.0,3.0,1.0,2.0,0.0,2.0,12.801609753558902
2017019338,,0.0,-6.907755278982137,0.0,54700.0,70.0,0.0,3.0,1.0,2.0,0.0,0.0,10.909637269778615
2015012702,,2.6315789473683933,0.9679639540799805,250000.0,95000.0,51.0,0.0,4.0,0.0,2.0,0.0,1.0,11.461642696843066
2017019340,2.0,0.0,-6.907755278982137,0.0,2485000.0,31.0,0.0,6.0,1.0,2.0,0.0,2.0,14.725783619927272
2013012602,1.0,0.42049934296977637,-0.863937060332008,640000.0,1522000.0,34.0,0.0,6.0,1.0,3.0,0.0,1.0,14.235536474433776
201103714,1.0,0.0,-6.907755278982137,0.0,518500.0,40.0,0.0,2.0,1.0,2.0,0.0,1.0,13.158697235290168
2017019343,,0.0,-6.907755278982137,0.0,700000.0,64.0,1.0,4.0,1.0,2.0,0.0,2.0,13.45883704259595
2015004528,,0.0,-6.907755278982137,0.0,563000.0,45.0,1.0,6.0,1.0,1.0,1.0,2.0,13.241036683319184
2013027471,2.0,0.0,-6.907755278982137,0.0,310400.0,38.0,0.0,3.0,1.0,3.0,0.0,1.0,12.645620288935495
2017019346,,0.0,-6.907755278982137,0.0,40000.0,89.0,0.0,1.0,0.0,3.0,0.0,1.0,10.596659732783579
2013003677,,0.0,-6.907755278982137,0.0,14300.0,50.0,1.0,3.0,0.0,3.0,0.0,1.0,9.568084743872936
201101553,,0.0,-6.907755278982137,0.0,186800.0,69.0,0.0,2.0,1.0,3.0,0.0,1.0,12.137799158081608
2013011699,0.0,0.5614973262032078,-0.5753688983313788,420000.0,748000.0,27.0,1.0,6.0,0.0,1.0,0.0,1.0,13.525159593854116
2015003482,2.0,0.5016722408026747,-0.6878169300138398,285000.0,568100.0,40.0,1.0,3.0,1.0,3.0,0.0,1.0,13.250054498797146
2015004854,,0.0,-6.907755278982137,0.0,1165.0,64.0,0.0,2.0,1.0,2.0,0.0,1.0,7.061334366910438
201105545,1.0,0.224498386417847,-1.4894422756399632,80000.0,356350.0,40.0,0.0,2.0,1.0,2.0,1.0,1.0,12.78367147915591
2013026907,,0.0,-6.907755278982137,0.0,57500.0,66.0,1.0,1.0,1.0,2.0,0.0,1.0,10.959557617938563
2017019354,0.0,0.0,-6.907755278982137,0.0,28000.0,27.0,0.0,6.0,1.0,3.0,1.0,0.0,10.239995502805316
2013019936,,0.0,-6.907755278982137,0.0,1136500.0,46.0,1.0,5.0,1.0,1.0,0.0,2.0,13.94346480216876
2013005760,,0.0,-6.907755278982137,0.0,180300.0,47.0,1.0,3.0,1.0,1.0,0.0,1.0,12.10238295548773
2015003276,,0.0356930398572278,-3.305168191574202,30000.0,840500.0,50.0,0.0,2.0,1.0,1.0,0.0,1.0,13.641753421598095
2015008031,,0.16666666666666588,-1.7857773975505122,35000.0,210000.0,62.0,0.0,1.0,1.0,2.0,0.0,1.0,12.25486757159303
2017019359,,0.0,-6.907755278982137,0.0,68000.0,44.0,0.0,2.0,0.0,1.0,0.0,1.0,11.127277689932466
2015025704,,0.0,-6.907755278982137,0.0,1023000.0,77.0,1.0,2.0,1.0,2.0,0.0,1.0,13.838251022450393
2017019361,0.0,0.4949381327334082,-0.7013040924292635,2200000.0,4445000.0,30.0,1.0,7.0,1.0,1.0,0.0,1.0,15.307290651901996
2013025735,,0.02394062724443369,-3.691257188908828,5000.0,208850.0,64.0,0.0,1.0,1.0,4.0,0.0,2.0,12.249376358039306
2017019363,,0.0,-6.907755278982137,0.0,3012000.0,64.0,0.0,3.0,1.0,3.0,0.0,1.0,14.918115199907179
2015031860,,0.0,-6.907755278982137,0.0,332000.0,47.0,1.0,3.0,1.0,3.0,0.0,2.0,12.712893259942282
2013025545,2.0,0.0,-6.907755278982137,0.0,772000.0,26.0,0.0,5.0,1.0,2.0,0.0,1.0,13.556741124342862
2015012349,,0.0,-6.907755278982137,0.0,31000.0,73.0,0.0,2.0,0.0,2.0,0.0,1.0,10.34177474101152
2017019367,,0.26583961010190404,-1.3211075123099905,60000.0,225700.0,50.0,0.0,3.0,1.0,3.0,0.0,1.0,12.32696639345598
2017019368,1.0,0.0,-6.907755278982137,0.0,100900.0,25.0,0.0,7.0,0.0,2.0,0.0,0.0,11.521895117095363
201104739,,0.0,-6.907755278982137,0.0,14060.0,71.0,1.0,2.0,1.0,1.0,0.0,1.0,9.551160286590816
2013019975,,0.0,-6.907755278982137,0.0,597300.0,42.0,0.0,7.0,1.0,3.0,0.0,1.0,13.300176452919565
2013006086,,11.15241635687525,2.4117458506950733,150000.0,2020.0,51.0,1.0,3.0,1.0,3.0,1.0,0.0,7.611347717403621
2013019905,,0.0,-6.907755278982137,0.0,5900.0,71.0,0.0,1.0,0.0,4.0,0.0,2.0,8.682877107057168
2015019880,1.0,0.10276679841897216,-2.265609220505718,65000.0,632500.0,36.0,1.0,5.0,1.0,2.0,0.0,1.0,13.35743708061023
2017019374,,0.0,-6.907755278982137,0.0,635000.0,64.0,1.0,5.0,1.0,4.0,0.0,1.0,13.361381852676738
2015032653,,0.15789473684210517,-1.8395133284417393,225000.0,1425000.0,63.0,1.0,3.0,1.0,3.0,0.0,2.0,14.169683073439028
2015030580,,0.01975308641975211,-3.875060300246007,400.0,20250.0,63.0,1.0,1.0,1.0,5.0,0.0,1.0,9.915959454031448
2015009025,,0.0,-6.907755278982137,0.0,490000.0,43.0,0.0,6.0,1.0,3.0,0.0,1.0,13.102162710901053
2013013046,,0.0,-6.907755278982137,0.0,1200.0,57.0,1.0,2.0,1.0,4.0,0.0,0.0,7.0909098220799835
201102412,,0.0,-6.907755278982137,0.0,5603800.0,62.0,0.0,3.0,1.0,3.0,0.0,1.0,15.538955675458777
2015032108,,6.6615384615379485,1.8965005623140168,86600.0,13000.0,53.0,0.0,1.0,1.0,4.0,0.0,1.0,9.472781556562168
2013025029,,0.13759213759213726,-1.976219921164847,56000.0,407000.0,43.0,0.0,3.0,1.0,3.0,0.0,1.0,12.91657092142417
2017019382,,0.0,-6.907755278982137,0.0,7200000.0,41.0,0.0,3.0,1.0,2.0,0.0,2.0,15.789591722875162
2015025419,0.0,0.19433985181586297,-1.6330144075590651,1600000.0,8233000.0,34.0,1.0,8.0,1.0,2.0,0.0,2.0,15.923661147742964
2013016601,,0.0,-6.907755278982137,0.0,5031350.0,50.0,1.0,3.0,1.0,3.0,1.0,2.0,15.43119909448168
2015013710,,0.0,-6.907755278982137,0.0,80100.0,67.0,1.0,6.0,1.0,3.0,0.0,1.0,11.291043617373028
2017019386,1.0,0.0,-6.907755278982137,0.0,24950.0,23.0,1.0,6.0,0.0,2.0,0.0,1.0,10.124669180536797
201102940,,0.0,-6.907755278982137,0.0,807000.0,63.0,0.0,1.0,1.0,1.0,1.0,2.0,13.60108018640869
2017019388,,0.0,-6.907755278982137,0.0,6500.0,43.0,0.0,4.0,1.0,2.0,0.0,0.0,8.77971129020447
2013009682,,0.009638517056319773,-4.54327417918819,10000.0,1037504.0,51.0,1.0,4.0,1.0,1.0,0.0,1.0,13.852329350352486
2013023369,,0.0,-6.907755278982137,0.0,525000.0,42.0,0.0,3.0,1.0,2.0,1.0,2.0,13.171155446333852
2015023969,,0.37896731406915973,-0.9676700455687345,80000.0,211100.0,61.0,1.0,3.0,1.0,4.0,0.0,1.0,12.260091970916617
2013027223,,0.0,-6.907755278982137,0.0,178200.0,54.0,1.0,2.0,1.0,2.0,0.0,1.0,12.09066740567538
201105095,,0.12804097311139512,-2.0476253040327754,30000.0,234300.0,47.0,0.0,3.0,1.0,5.0,0.0,1.0,12.364361892519216
2017019394,2.0,0.05301664722722929,-2.9184629979412624,50000.0,943100.0,34.0,1.0,3.0,1.0,2.0,1.0,1.0,13.756928660864359
2015001302,,0.0,-6.907755278982137,0.0,362050.0,51.0,1.0,3.0,1.0,2.0,0.0,1.0,12.799540364862594
2015032050,,0.028846153846153567,-3.5116992968204097,3000.0,104000.0,63.0,1.0,2.0,1.0,4.0,0.0,1.0,11.552155793461898
2015021066,,0.0,-6.907755278982137,0.0,1023000.0,85.0,0.0,1.0,1.0,3.0,0.0,1.0,13.838251022450393
201105734,,0.0,-6.907755278982137,0.0,350800.0,77.0,1.0,1.0,0.0,3.0,0.0,1.0,12.76797439010324
2015036465,4.0,0.0,-6.907755278982137,0.0,26800.0,38.0,0.0,2.0,1.0,1.0,0.0,1.0,10.196194479235656
2017019400,0.0,0.0,-6.907755278982137,0.0,8450.0,34.0,1.0,6.0,1.0,3.0,0.0,0.0,9.042040056544483
2013026080,,0.0,-6.907755278982137,0.0,1640033.0,55.0,1.0,2.0,1.0,3.0,0.0,3.0,14.3102275312928
201107955,,0.0,-6.907755278982137,0.0,3060.0,74.0,0.0,1.0,1.0,4.0,0.0,1.0,8.026496938945412
2013017189,,0.0,-6.907755278982137,0.0,132000.0,68.0,1.0,3.0,1.0,2.0,1.0,2.0,11.790564777297387
2015002942,,0.0,-6.907755278982137,0.0,208400.0,51.0,1.0,2.0,1.0,5.0,0.0,1.0,12.247219387314328
2017019405,,0.0,-6.907755278982137,0.0,7622500.0,79.0,1.0,6.0,1.0,2.0,0.0,1.0,15.846615089035092
2017019406,,0.0,-6.907755278982137,0.0,20620.0,67.0,0.0,2.0,1.0,4.0,0.0,0.0,9.934065253000266
2013015042,,0.0,-6.907755278982137,0.0,357000.0,52.0,1.0,3.0,1.0,1.0,0.0,1.0,12.785493861878301
2015023417,,0.0,-6.907755278982137,0.0,73500.0,68.0,1.0,2.0,1.0,2.0,0.0,1.0,11.205054290550551
201105729,,6.271186440677434,1.8361250084796172,74000.0,11800.0,63.0,1.0,3.0,1.0,5.0,0.0,2.0,9.375939552625749
2015030902,,0.0,-6.907755278982137,0.0,12000.0,70.0,1.0,3.0,1.0,3.0,0.0,0.0,9.392745258631441
2017019411,,0.0,-6.907755278982137,0.0,232800.0,65.0,1.0,3.0,1.0,2.0,0.0,1.0,12.35793929036284
2017019412,,0.0,-6.907755278982137,0.0,5570.0,63.0,1.0,3.0,1.0,2.0,0.0,1.0,8.625329850020815
2013009582,,0.0,-6.907755278982137,0.0,110000.0,65.0,0.0,2.0,1.0,4.0,0.0,1.0,11.608244735642321
2015012591,,0.0,-6.907755278982137,0.0,66500.0,79.0,0.0,2.0,0.0,3.0,0.0,0.0,11.104972264124868
2017019415,,0.0,-6.907755278982137,0.0,14000.0,63.0,1.0,3.0,0.0,4.0,0.0,0.0,9.546884034617925
2017019416,,0.0,-6.907755278982137,0.0,90300.0,55.0,0.0,2.0,0.0,2.0,0.0,1.0,11.410903813540878
2015005301,,0.0,-6.907755278982137,0.0,82900.0,63.0,0.0,1.0,1.0,3.0,0.0,1.0,11.325402403776808
2015019275,0.0,0.0,-6.907755278982137,0.0,1912500.0,35.0,1.0,7.0,1.0,2.0,0.0,1.0,14.463922367558508
2017019419,,0.0,-6.907755278982137,0.0,524500.0,49.0,1.0,2.0,1.0,2.0,0.0,1.0,13.170202613394364
201101132,1.0,0.0,-6.907755278982137,0.0,1837000.0,32.0,1.0,7.0,1.0,1.0,1.0,1.0,14.42364490856293
2015011339,,0.0,-6.907755278982137,0.0,6057000.0,55.0,0.0,4.0,1.0,2.0,0.0,2.0,15.616725351061303
2013020931,,0.0,-6.907755278982137,0.0,88950.0,68.0,1.0,4.0,1.0,3.0,0.0,1.0,11.395840935301726
2013019993,,0.0,-6.907755278982137,0.0,85000.0,57.0,0.0,2.0,0.0,3.0,0.0,1.0,11.350418300109132
2015008027,,0.0,-6.907755278982137,0.0,118000.0,54.0,1.0,4.0,1.0,5.0,0.0,1.0,11.678448377988165
2013025614,,0.46504417919702296,-0.7634748442063887,300000.0,645100.0,65.0,1.0,4.0,1.0,3.0,1.0,1.0,13.377162172666395
201107469,,0.28195488721804246,-1.262467803169409,30000.0,106400.0,68.0,1.0,1.0,0.0,5.0,0.0,1.0,11.574970254341755
2013009477,,0.0,-6.907755278982137,0.0,1547950.0,83.0,1.0,5.0,0.0,3.0,0.0,1.0,14.25244267888405
2013026598,,0.09377930603313478,-2.3562041843397807,15000.0,159950.0,61.0,1.0,3.0,1.0,4.0,0.0,1.0,11.982622797311857
2015036795,,0.0,-6.907755278982137,0.0,38480.0,43.0,1.0,3.0,0.0,4.0,0.0,1.0,10.55791989196796
2013004299,,0.22980958634274384,-1.4661622099302392,70000.0,304600.0,61.0,1.0,2.0,1.0,2.0,0.0,3.0,12.6267580024319
2015006798,,0.0003329931253569269,-6.620328395070487,1000.0,3003065.0,68.0,0.0,2.0,0.0,4.0,0.0,1.0,14.915144324745933
2017019432,,0.0,-6.907755278982137,0.0,533000.0,73.0,1.0,5.0,1.0,4.0,0.0,1.0,13.186278579318829
201100030,,0.0,-6.907755278982137,0.0,2253000.0,83.0,0.0,2.0,0.0,3.0,0.0,1.0,14.627773663266924
2013020428,,5.555555555555247,1.714978411893815,100000.0,18000.0,74.0,1.0,1.0,1.0,4.0,0.0,0.0,9.798182590890704
2013007929,,0.0,-6.907755278982137,0.0,18600.0,56.0,0.0,4.0,1.0,3.0,0.0,0.0,9.83097062169695
2013017835,0.0,0.05126732182695078,-2.9513839248580855,80500.0,1570201.0,33.0,0.0,6.0,1.0,2.0,0.0,1.0,14.266714831468574
2015030596,,0.0,-6.907755278982137,0.0,67500.0,48.0,0.0,2.0,1.0,2.0,0.0,1.0,11.119897691565697
2013025019,,0.0,-6.907755278982137,0.0,313000.0,50.0,0.0,2.0,1.0,2.0,0.0,1.0,12.653961664405365
2017019439,,0.0,-6.907755278982137,0.0,314575.0,59.0,0.0,3.0,1.0,2.0,0.0,1.0,12.658980979347271
2013022481,,0.0,-6.907755278982137,0.0,425300.0,63.0,1.0,4.0,1.0,4.0,0.0,2.0,12.960552432520409
2017019441,,0.0,-6.907755278982137,0.0,24100.0,66.0,0.0,1.0,1.0,3.0,0.0,1.0,10.090008612393838
201102948,,0.0,-6.907755278982137,0.0,1404000.0,47.0,0.0,2.0,1.0,3.0,1.0,3.0,14.154836575818353
201102720,,0.0,-6.907755278982137,0.0,4809700.0,42.0,0.0,3.0,1.0,4.0,0.0,2.0,15.386145477987634
2017019444,,0.0,-6.907755278982137,0.0,2138500.0,62.0,1.0,3.0,1.0,1.0,0.0,1.0,14.57561567426648
2013001332,,0.0,-6.907755278982137,0.0,14500.0,63.0,0.0,3.0,1.0,3.0,0.0,0.0,9.581972891547895
2013022594,,0.0,-6.907755278982137,0.0,41000.0,45.0,1.0,3.0,1.0,2.0,1.0,1.0,10.62135173563291
2015015995,,0.0,-6.907755278982137,0.0,179700.0,61.0,0.0,2.0,1.0,3.0,1.0,1.0,12.09904963758644
2017019448,,0.0,-6.907755278982137,0.0,780040.0,68.0,0.0,5.0,1.0,2.0,0.0,1.0,13.567101761386894
2013006012,,0.0,-6.907755278982137,0.0,31500.0,63.0,1.0,2.0,1.0,4.0,0.0,1.0,10.357774570341576
2017019450,,0.1826150474799122,-1.6949138462025248,200000.0,1095200.0,43.0,1.0,3.0,1.0,2.0,1.0,2.0,13.906448466031197
2013010755,,0.0,-6.907755278982137,0.0,706000.0,49.0,1.0,2.0,1.0,3.0,0.0,1.0,13.467371932904971
2017019452,,11.15241635687525,2.4117458506950733,80000.0,5001.0,41.0,0.0,2.0,1.0,3.0,0.0,1.0,8.517593111437565
2015025949,,0.0,-6.907755278982137,0.0,653000.0,44.0,1.0,2.0,1.0,5.0,0.0,1.0,13.389333939650964
2015003687,,0.0,-6.907755278982137,0.0,124000.0,52.0,1.0,3.0,1.0,4.0,0.0,2.0,11.728044909070785
2015019530,2.0,0.02215657311669127,-3.7654766028258817,30000.0,1354000.0,34.0,1.0,3.0,1.0,1.0,1.0,2.0,14.118574471006522
2017019456,,0.0,-6.907755278982137,0.0,200.0,68.0,1.0,3.0,1.0,3.0,0.0,0.0,5.303304908059076
2015015087,1.0,0.0,-6.907755278982137,0.0,453100.0,22.0,0.0,7.0,0.0,1.0,1.0,1.0,13.023870337671113
2013025840,,0.0,-6.907755278982137,0.0,187000.0,64.0,0.0,2.0,0.0,3.0,0.0,1.0,12.138869243416009
2017019459,0.0,0.0,-6.907755278982137,0.0,490000.0,32.0,0.0,5.0,1.0,2.0,0.0,1.0,13.102162710901053
2013000115,,0.0,-6.907755278982137,0.0,132000.0,60.0,0.0,3.0,0.0,3.0,0.0,0.0,11.790564777297387
2015029463,,0.0,-6.907755278982137,0.0,170003.0,55.0,1.0,4.0,1.0,1.0,0.0,1.0,12.04357724516735
2017019462,2.0,0.10869565217391303,-2.210045546270229,1000000.0,9200000.0,29.0,0.0,7.0,1.0,1.0,1.0,1.0,16.034714150714915
201103531,,0.0,-6.907755278982137,0.0,882300.0,61.0,0.0,2.0,1.0,2.0,0.0,1.0,13.69028854661089
2015004861,,11.15241635687525,2.4117458506950733,24000.0,1050.0,54.0,0.0,2.0,1.0,5.0,0.0,1.0,6.957497370876951
2017019465,,0.0,-6.907755278982137,0.0,59200.0,55.0,1.0,3.0,1.0,4.0,0.0,1.0,10.988693712621323
2013000361,,0.0,-6.907755278982137,0.0,5012000.0,77.0,0.0,3.0,0.0,2.0,0.0,1.0,15.427345794519224
2017019467,1.0,0.16256386437529022,-1.8105517571122558,350000.0,2153000.0,35.0,0.0,7.0,1.0,2.0,0.0,3.0,14.582373240814576
2017019468,,0.0,-6.907755278982137,0.0,8515.0,60.0,0.0,4.0,1.0,4.0,0.0,1.0,9.049702026013371
2015012857,,0.0,-6.907755278982137,0.0,1240500.0,42.0,1.0,3.0,1.0,1.0,0.0,1.0,14.03102588824023
2013027136,,0.2534435261707988,-1.3686763687123087,460000.0,1815000.0,46.0,1.0,7.0,1.0,3.0,0.0,2.0,14.411596576645124
2013008426,,0.0,-6.907755278982137,0.0,2509600.0,82.0,0.0,3.0,0.0,3.0,0.0,1.0,14.735634334328402
2013006506,,0.0,-6.907755278982137,0.0,152100.0,61.0,1.0,4.0,1.0,3.0,0.0,2.0,11.932300052847731
2013027164,,0.20790020790020358,-1.565898615206117,10000.0,48100.0,51.0,0.0,3.0,0.0,4.0,0.0,1.0,10.781058245898533
2017019474,,0.6542056074766345,-0.42280618806012865,420000.0,642000.0,51.0,1.0,3.0,1.0,2.0,0.0,2.0,13.372345140303285
2013008410,1.0,0.0,-6.907755278982137,0.0,4850000.0,33.0,0.0,7.0,1.0,1.0,0.0,1.0,15.394489469099211
2013017618,,0.0,-6.907755278982137,0.0,79500.0,71.0,1.0,3.0,1.0,1.0,0.0,1.0,11.283524879179666
2013025549,,0.3357958361316312,-1.0882783597199868,150000.0,446700.0,63.0,0.0,2.0,0.0,2.0,1.0,2.0,13.009644745976612
2017019478,,0.0,-6.907755278982137,0.0,276000.0,65.0,1.0,3.0,1.0,3.0,0.0,2.0,12.52815976788113
2015022345,2.0,0.44500953591862624,-0.807414946207176,350000.0,786500.0,36.0,0.0,5.0,1.0,3.0,0.0,1.0,13.575349272935478
2013013282,,0.0,-6.907755278982137,0.0,20450.0,84.0,0.0,1.0,0.0,2.0,0.0,0.0,9.925787060030896
2015004174,,0.0,-6.907755278982137,0.0,415330.0,77.0,1.0,2.0,1.0,1.0,0.0,1.0,12.936831071668117
2017019482,,0.0,-6.907755278982137,0.0,108000.0,57.0,0.0,4.0,1.0,1.0,0.0,1.0,11.58989576532275
2015007202,,0.0,-6.907755278982137,0.0,260600.0,85.0,1.0,2.0,1.0,3.0,0.0,1.0,12.47074578096406
2013026106,,0.025815704553603425,-3.6187675722847965,36000.0,1394500.0,49.0,1.0,3.0,1.0,1.0,1.0,2.0,14.148047203152327
2017019485,1.0,0.003945291951604416,-5.309319275892016,6000.0,1520800.0,24.0,0.0,7.0,0.0,2.0,0.0,1.0,14.234747727704798
2013003242,,0.0,-6.907755278982137,0.0,217300.0,44.0,0.0,3.0,1.0,3.0,0.0,1.0,12.289038768166744
2013002343,2.0,0.2207933064766035,-1.5060093827150938,285000.0,1290800.0,33.0,1.0,7.0,1.0,3.0,0.0,1.0,14.070773513873
2013013476,,0.0,-6.907755278982137,0.0,177000.0,52.0,1.0,3.0,0.0,2.0,0.0,1.0,12.083910661257521
2017019489,,0.0,-6.907755278982137,0.0,785500.0,62.0,1.0,3.0,1.0,2.0,0.0,2.0,13.574077009751477
2013016331,,0.0,-6.907755278982137,0.0,754000.0,56.0,0.0,4.0,1.0,1.0,0.0,1.0,13.53314897324916
2017019491,,0.0,-6.907755278982137,0.0,377400.0,63.0,1.0,2.0,1.0,3.0,1.0,1.0,12.841063561621608
2015006883,,0.0,-6.907755278982137,0.0,156500.0,54.0,0.0,3.0,1.0,1.0,0.0,1.0,11.960817678718287
2017019493,,0.0,-6.907755278982137,0.0,52700.0,47.0,1.0,2.0,0.0,3.0,0.0,1.0,10.872389709681492
201107775,,0.0,-6.907755278982137,0.0,118200.0,68.0,1.0,1.0,1.0,5.0,1.0,2.0,11.680141844155234
2013011735,,0.0,-6.907755278982137,0.0,100000.0,77.0,1.0,5.0,1.0,3.0,0.0,1.0,11.51293546492023
2015030847,0.0,0.7170172084129985,-0.3312617430720974,150000.0,209200.0,27.0,1.0,6.0,1.0,2.0,0.0,1.0,12.251050791276203
2017019497,,0.14477611940298504,-1.9256832629256262,931200.0,6432000.0,55.0,1.0,4.0,1.0,2.0,0.0,2.0,15.676796245313565
2013019086,,0.0,-6.907755278982137,0.0,482800.0,64.0,1.0,2.0,1.0,3.0,0.0,2.0,13.087359839454404
2015006005,1.0,0.0,-6.907755278982137,0.0,457000.0,28.0,0.0,6.0,1.0,1.0,0.0,1.0,13.032440858057756
